filename,sample_time,r,sample_id,0,1,2,3,4,5,6,7,8
random_2,100,1,10,0,0,0,0,0,0,0,0,0
random_2,100,1,11,0,0,0,0,0,0,0,0,0
random_2,100,2,0,0,0,0,4,0,0,0,1,0
random_2,100,2,1,3,0,0,0,0,0,0,0,0
random_2,100,2,2,3,0,0,0,0,0,0,0,0
random_2,100,2,3,4,0,0,0,0,0,0,0,0
random_2,100,2,4,9,0,0,4,0,0,0,0,0
random_2,100,2,5,4,0,0,0,0,0,0,0,0
random_2,100,2,6,0,0,0,0,0,0,0,0,0
random_2,100,2,7,5,0,0,0,0,0,0,0,0
random_2,100,2,8,2,0,0,0,0,0,0,0,0
random_2,100,2,9,5,0,0,0,0,0,0,0,0
random_2,100,2,10,0,0,0,2,0,1,0,0,0
random_2,100,2,11,0,0,0,1,0,0,0,0,0
random_2,100,3,0,0,0,0,5,0,0,0,1,0
random_2,100,3,1,9,0,1,1,0,0,0,0,0
random_2,100,3,2,9,0,0,0,0,0,0,0,0
random_2,100,3,3,6,0,0,0,0,0,0,0,0
random_2,100,3,4,15,0,0,8,0,0,0,0,0
random_2,100,3,5,4,0,0,0,0,0,0,0,0
random_2,100,3,6,0,0,0,0,0,0,0,0,0
random_2,100,3,7,9,0,0,0,0,0,0,0,0
random_2,100,3,8,4,0,0,0,0,0,0,0,0
random_2,100,3,9,9,0,0,0,0,0,0,0,0
random_2,100,3,10,1,0,0,2,0,2,0,0,0
random_2,100,3,11,1,0,0,1,0,0,0,0,0
random_2,100,4,0,1,0,0,5,0,0,0,1,0
random_2,100,4,1,15,0,1,1,0,1,0,0,0
random_2,100,4,2,10,0,0,0,1,0,0,0,0
random_2,100,4,3,6,0,0,1,0,0,0,0,0
random_2,100,4,4,36,0,0,8,0,1,0,1,0
random_2,100,4,5,7,0,0,0,0,0,0,0,0
random_2,100,4,6,0,0,0,1,0,0,0,0,0
random_2,100,4,7,13,0,0,0,0,0,0,0,0
random_2,100,4,8,8,0,0,0,0,1,0,0,0
random_2,100,4,9,16,0,0,0,0,0,0,0,0
random_2,100,4,10,1,0,0,2,0,2,0,0,0
random_2,100,4,11,10,0,0,3,0,1,0,0,0
random_2,100,5,0,3,0,0,8,0,0,0,1,0
random_2,100,5,1,20,0,1,2,0,1,0,0,0
random_2,100,5,2,15,0,0,0,1,0,0,0,0
random_2,100,5,3,7,0,0,1,0,0,0,0,0
random_2,100,5,4,55,0,0,8,0,2,0,1,0
random_2,100,5,5,12,0,1,0,0,0,0,0,0
random_2,100,5,6,1,0,0,1,0,0,0,0,0
random_2,100,5,7,21,0,1,0,0,0,0,0,0
random_2,100,5,8,17,0,0,0,0,1,0,0,0
random_2,100,5,9,20,0,0,0,0,0,0,0,0
random_2,100,5,10,3,0,0,2,0,2,0,0,0
random_2,100,5,11,13,0,0,5,0,1,0,0,0
random_2,200,1,0,0,0,0,0,0,0,0,0,0
random_2,200,1,1,0,0,0,0,0,0,0,0,0
random_2,200,1,2,0,0,0,0,0,0,0,0,0
random_2,200,1,3,4,0,0,0,0,0,0,0,0
random_2,200,1,4,0,0,0,0,0,0,0,0,0
random_2,200,1,5,0,0,0,0,0,0,0,0,0
random_2,200,1,6,0,0,0,0,0,0,0,0,0
random_2,200,1,7,0,0,0,0,0,0,0,0,0
random_2,200,1,8,0,0,0,0,0,0,0,0,0
random_2,200,1,9,1,0,0,0,0,0,0,0,0
random_2,200,1,10,0,0,0,0,0,0,0,0,0
random_2,200,1,11,0,0,0,0,0,0,0,0,0
random_2,200,2,0,0,0,0,0,0,0,0,0,0
random_2,200,2,1,1,0,0,0,0,0,0,0,0
random_2,200,2,2,0,0,0,0,0,0,0,0,0
random_2,200,2,3,5,0,0,0,0,0,0,0,0
random_2,200,2,4,0,0,0,0,0,0,0,0,0
random_2,200,2,5,0,0,0,0,0,0,0,0,0
random_2,200,2,6,3,0,0,2,0,0,0,0,0
random_2,200,2,7,1,0,0,0,0,1,0,0,0
random_2,200,2,8,0,0,0,0,0,0,0,0,0
random_2,200,2,9,11,0,0,0,0,0,0,0,0
random_2,200,2,10,0,0,0,1,0,0,0,0,0
random_2,200,2,11,0,0,0,0,0,0,0,0,0
random_2,200,3,0,0,0,0,0,0,0,0,0,0
random_2,200,3,1,1,0,0,0,0,0,0,0,0
random_2,200,3,2,0,0,0,0,0,0,0,0,0
random_2,200,3,3,11,0,0,0,0,0,0,0,0
random_2,200,3,4,0,0,0,0,0,0,0,0,0
random_2,200,3,5,1,0,0,0,0,0,0,0,0
random_2,200,3,6,4,0,0,3,0,0,0,0,0
random_2,200,3,7,5,0,0,0,0,2,0,0,0
random_2,200,3,8,0,0,0,0,0,0,0,0,0
random_2,200,3,9,26,0,0,0,0,0,0,0,0
random_2,200,3,10,0,0,0,4,0,0,0,1,0
random_2,200,3,11,0,0,0,0,0,0,0,0,0
random_2,200,4,0,0,0,0,0,2,0,0,0,0
random_2,200,4,1,7,0,0,0,0,0,0,0,0
random_2,200,4,2,1,1,0,0,0,0,0,0,0
random_2,200,4,3,16,0,0,0,0,0,0,0,0
random_2,200,4,4,0,0,0,0,0,0,0,0,0
random_2,200,4,5,3,0,0,0,0,0,0,0,0
random_2,200,4,6,4,0,1,5,0,0,0,0,0
random_2,200,4,7,11,0,0,0,0,2,0,0,0
random_2,200,4,8,0,0,0,0,0,0,0,0,0
random_2,200,4,9,35,0,0,0,0,0,0,0,0
random_2,200,4,10,0,0,0,6,0,0,0,3,0
random_2,200,4,11,0,0,0,0,0,0,0,0,0
random_2,200,5,0,0,1,0,0,3,0,0,0,0
random_2,200,5,1,10,0,0,0,0,0,0,0,0
random_2,200,5,2,3,5,0,0,0,0,0,0,0
random_2,200,5,3,31,0,0,0,0,0,0,0,0
random_2,200,5,4,0,0,0,0,0,0,0,0,0
random_2,200,5,5,3,0,0,0,0,0,0,0,0
random_2,200,5,6,11,0,1,5,0,0,0,0,0
random_2,200,5,7,18,0,0,0,0,2,0,0,0
random_2,200,5,8,0,0,0,0,0,0,0,0,0
random_2,200,5,9,51,0,0,0,0,0,0,0,0
random_2,200,5,10,0,0,0,10,0,0,0,3,0
random_2,200,5,11,1,0,0,0,0,0,0,0,0
random_2,300,1,0,0,0,0,0,0,0,0,0,0
random_2,300,1,1,0,0,0,0,2,0,0,0,0
random_2,300,1,2,0,20,1,0,0,0,0,0,0
random_2,300,1,3,0,0,0,0,0,0,0,0,0
random_2,300,1,4,0,0,0,1,0,0,0,0,0
random_2,300,1,5,0,0,0,0,1,0,0,0,0
random_2,300,1,6,0,0,0,0,0,0,0,0,0
random_2,300,1,7,0,0,0,0,0,0,0,0,0
random_2,300,1,8,0,0,0,0,1,0,0,0,0
random_2,300,1,9,0,0,0,0,0,1,0,0,0
random_2,300,1,10,2,0,0,0,0,0,0,0,0
random_2,300,1,11,0,0,0,0,0,0,0,0,0
random_2,300,2,0,0,0,0,0,0,1,0,0,0
random_2,300,2,1,0,1,0,2,3,0,0,0,0
random_2,300,2,2,0,41,1,0,0,0,0,0,0
random_2,300,2,3,0,0,0,0,0,0,0,0,0
random_2,300,2,4,0,0,0,1,0,0,0,0,0
random_2,300,2,5,0,0,1,0,1,0,0,0,0
random_2,300,2,6,0,0,0,0,0,0,0,0,0
random_2,300,2,7,0,0,0,0,0,0,0,0,0
random_2,300,2,8,0,0,0,0,1,0,0,0,0
random_2,300,2,9,0,1,0,0,0,2,0,0,0
random_2,300,2,10,2,0,0,0,0,0,0,0,0
random_2,300,2,11,0,0,0,0,0,0,0,0,0
random_2,300,3,0,0,0,0,0,0,1,0,0,0
random_2,300,3,1,2,7,0,12,5,0,0,0,0
random_2,300,3,2,0,78,1,0,0,0,1,0,0
random_2,300,3,3,0,0,0,0,0,0,0,0,0
random_2,300,3,4,0,0,1,1,0,1,0,0,0
random_2,300,3,5,0,0,1,0,1,0,0,0,0
random_2,300,3,6,0,0,0,0,0,0,0,0,0
random_2,300,3,7,0,0,0,0,0,0,0,0,0
random_2,300,3,8,0,3,0,1,1,0,0,0,0
random_2,300,3,9,0,8,0,0,0,2,0,0,0
random_2,300,3,10,3,0,0,0,0,0,0,0,0
random_2,300,3,11,0,0,0,0,0,0,0,0,0
random_2,300,4,0,0,0,0,0,0,1,0,0,0
random_2,300,4,1,2,11,0,27,6,0,0,0,0
random_2,300,4,2,0,139,1,0,0,0,1,0,1
random_2,300,4,3,0,0,0,0,0,0,0,0,0
random_2,300,4,4,0,0,1,1,0,2,0,0,0
random_2,300,4,5,0,0,2,0,3,0,0,0,0
random_2,300,4,6,0,0,0,0,0,0,0,0,0
random_2,300,4,7,0,0,0,0,0,0,0,0,0
random_2,300,4,8,0,13,0,3,1,0,0,0,0
random_2,300,4,9,0,17,0,0,0,3,0,0,0
random_2,300,4,10,9,0,0,0,0,0,0,0,0
random_2,300,4,11,0,0,0,0,0,0,0,0,0
random_2,300,5,0,0,0,0,0,0,1,0,0,0
random_2,300,5,1,2,21,0,38,10,0,0,0,0
random_2,300,5,2,0,220,1,0,0,0,2,0,1
random_2,300,5,3,0,0,0,0,0,0,0,0,0
random_2,300,5,4,0,0,1,4,0,3,0,0,0
random_2,300,5,5,0,5,4,0,4,0,0,0,0
random_2,300,5,6,0,0,0,0,0,0,0,0,0
random_2,300,5,7,0,0,0,0,0,0,0,0,0
random_2,300,5,8,0,18,0,7,2,0,0,0,0
random_2,300,5,9,0,28,0,0,0,3,0,0,0
random_2,300,5,10,14,0,0,0,0,0,0,0,0
random_2,300,5,11,0,0,0,0,0,0,0,0,0
random_2,400,1,0,0,0,0,0,0,0,0,0,0
random_2,400,1,1,0,0,0,0,1,0,0,0,0
random_2,400,1,2,0,0,2,0,0,0,1,0,0
random_2,400,1,3,0,0,0,0,1,0,0,0,0
random_2,400,1,4,2,0,0,0,0,0,0,0,0
random_2,400,1,5,0,0,0,0,0,0,0,0,0
random_2,400,1,6,0,0,0,0,0,0,0,0,0
random_2,400,1,7,0,0,0,0,0,0,0,0,0
random_2,400,1,8,0,0,0,0,0,0,0,0,0
random_2,400,1,9,0,0,0,0,0,0,0,0,0
random_2,400,1,10,0,0,0,0,0,0,0,0,0
random_2,400,1,11,0,0,0,0,0,0,0,0,0
random_2,400,2,0,0,0,0,0,0,0,0,0,0
random_2,400,2,1,0,0,0,0,1,0,0,0,0
random_2,400,2,2,0,0,4,0,0,0,1,0,0
random_2,400,2,3,0,0,0,0,4,0,0,0,0
random_2,400,2,4,2,0,2,0,0,0,0,0,0
random_2,400,2,5,0,0,0,0,0,0,0,0,0
random_2,400,2,6,0,0,0,0,0,0,0,0,0
random_2,400,2,7,0,0,0,0,0,0,0,0,0
random_2,400,2,8,0,0,1,0,0,0,1,0,0
random_2,400,2,9,0,0,0,0,0,0,1,0,0
random_2,400,2,10,0,0,0,0,0,0,0,0,0
random_2,400,2,11,0,0,0,0,0,0,0,0,0
random_2,400,3,0,0,0,0,0,0,0,0,0,0
random_2,400,3,1,0,0,0,0,2,0,0,0,0
random_2,400,3,2,0,0,5,0,0,0,1,0,0
random_2,400,3,3,0,0,0,0,12,0,0,0,0
random_2,400,3,4,2,0,3,0,0,0,0,0,0
random_2,400,3,5,0,0,0,0,0,0,0,0,0
random_2,400,3,6,0,0,1,0,0,0,0,0,0
random_2,400,3,7,0,0,2,0,0,0,0,0,0
random_2,400,3,8,0,0,2,0,0,0,3,0,0
random_2,400,3,9,0,0,0,0,0,0,2,0,0
random_2,400,3,10,0,0,0,0,0,0,0,0,0
random_2,400,3,11,0,0,0,0,0,0,0,0,0
random_2,400,4,0,0,0,0,0,0,0,0,0,0
random_2,400,4,1,0,0,0,0,3,0,0,0,0
random_2,400,4,2,0,0,6,0,0,0,1,0,0
random_2,400,4,3,0,0,0,0,28,0,0,0,0
random_2,400,4,4,2,0,6,0,0,0,0,0,0
random_2,400,4,5,0,0,0,0,0,0,0,0,0
random_2,400,4,6,0,0,1,0,0,0,0,0,0
random_2,400,4,7,0,0,5,0,0,0,0,0,0
random_2,400,4,8,1,0,2,0,0,0,3,0,0
random_2,400,4,9,0,0,0,0,0,0,2,0,0
random_2,400,4,10,0,0,0,0,0,0,0,0,0
random_2,400,4,11,0,0,2,0,0,0,0,0,0
random_2,400,5,0,0,0,0,0,0,0,0,0,0
random_2,400,5,1,0,0,2,0,5,0,0,0,0
random_2,400,5,2,0,0,8,0,0,0,1,0,0
random_2,400,5,3,0,0,0,0,37,0,0,0,0
random_2,400,5,4,4,0,7,0,0,0,0,0,0
random_2,400,5,5,0,0,0,0,0,0,0,0,0
random_2,400,5,6,0,0,1,0,0,0,0,0,0
random_2,400,5,7,0,0,5,0,0,0,0,0,0
random_2,400,5,8,5,0,2,0,0,0,3,0,0
random_2,400,5,9,0,0,0,0,0,0,4,0,0
random_2,400,5,10,0,0,0,0,0,0,0,0,0
random_2,400,5,11,0,0,3,0,0,0,0,0,0
random_2,500,1,0,0,0,0,0,0,0,0,0,0
random_2,500,1,1,2,0,0,0,0,2,0,0,0
random_2,500,1,2,0,0,6,0,0,0,0,0,0
random_2,500,1,3,0,0,1,0,0,0,0,0,0
random_2,500,1,4,0,0,0,0,0,0,0,0,0
random_2,500,1,5,0,0,1,0,0,0,0,0,0
random_2,500,1,6,0,0,0,0,0,0,0,0,0
random_2,500,1,7,0,0,2,1,0,0,0,0,0
random_2,500,1,8,0,0,0,0,0,0,0,0,0
random_2,500,1,9,9,0,1,0,0,0,0,0,0
random_2,500,1,10,0,0,1,0,0,0,0,0,0
random_2,500,1,11,0,0,2,0,0,0,0,0,0
random_2,500,2,0,0,0,0,0,0,0,0,0,0
random_2,500,2,1,2,0,1,0,0,2,0,0,0
random_2,500,2,2,0,0,12,0,0,0,0,0,0
random_2,500,2,3,0,0,2,0,0,0,0,0,0
random_2,500,2,4,0,0,0,0,0,0,0,0,0
random_2,500,2,5,0,0,2,0,0,0,0,0,0
random_2,500,2,6,0,0,0,0,0,0,0,0,0
random_2,500,2,7,0,0,2,1,0,0,0,0,0
random_2,500,2,8,0,0,0,0,0,0,0,0,0
random_2,500,2,9,11,0,3,0,0,0,0,0,0
random_2,500,2,10,0,0,2,0,0,0,0,0,0
random_2,500,2,11,0,0,4,0,0,0,0,0,0
random_2,500,3,0,0,0,0,0,0,1,0,0,0
random_2,500,3,1,3,0,3,0,0,3,0,0,0
random_2,500,3,2,0,0,18,0,0,0,0,0,0
random_2,500,3,3,0,0,5,0,0,0,0,0,0
random_2,500,3,4,0,0,0,0,0,0,0,0,0
random_2,500,3,5,0,0,2,0,0,0,0,0,0
random_2,500,3,6,0,0,5,0,0,0,0,0,0
random_2,500,3,7,0,0,3,1,0,0,1,0,0
random_2,500,3,8,0,0,2,0,0,0,0,0,0
random_2,500,3,9,15,0,5,0,0,0,0,0,0
random_2,500,3,10,0,0,2,0,0,0,0,0,0
random_2,500,3,11,0,0,7,0,0,0,0,0,0
random_2,500,4,0,0,0,1,0,0,1,0,0,0
random_2,500,4,1,4,0,7,0,0,3,0,0,0
random_2,500,4,2,0,0,27,0,0,0,0,0,0
random_2,500,4,3,0,0,8,0,0,0,0,0,0
random_2,500,4,4,0,0,0,0,0,0,0,0,0
random_2,500,4,5,0,0,3,0,0,0,0,0,0
random_2,500,4,6,0,0,8,0,0,0,0,0,0
random_2,500,4,7,0,0,3,1,0,0,1,0,0
random_2,500,4,8,0,0,5,0,0,1,0,0,0
random_2,500,4,9,18,0,11,1,0,0,0,0,0
random_2,500,4,10,0,0,5,0,0,0,0,0,0
random_2,500,4,11,0,0,11,0,0,0,0,0,0
random_2,500,5,0,0,0,1,0,0,1,0,0,0
random_2,500,5,1,4,0,11,0,0,5,0,0,0
random_2,500,5,2,0,0,37,0,0,0,0,0,0
random_2,500,5,3,4,0,11,0,0,0,0,0,0
random_2,500,5,4,0,0,0,0,0,0,0,0,0
random_2,500,5,5,1,0,3,0,0,0,0,0,0
random_2,500,5,6,0,0,10,0,0,0,0,0,0
random_2,500,5,7,0,0,5,2,0,0,1,0,0
random_2,500,5,8,0,0,6,0,0,1,0,0,0
random_2,500,5,9,24,0,17,2,0,0,0,0,0
random_2,500,5,10,0,0,8,0,0,0,0,0,0
random_2,500,5,11,0,0,16,0,0,0,0,0,0
random_2,600,1,0,8,0,0,0,0,0,0,0,0
random_2,600,1,1,0,0,1,0,0,0,0,0,0
random_2,600,1,2,1,0,1,0,0,0,0,0,0
random_2,600,1,3,0,0,0,1,0,0,0,0,0
random_2,600,1,4,0,0,2,0,0,0,0,0,0
random_2,600,1,5,8,0,2,0,0,0,0,0,0
random_2,600,1,6,3,0,3,0,0,1,0,0,0
random_2,600,1,7,0,0,1,0,0,0,0,0,0
random_2,600,1,8,0,0,2,0,0,0,0,0,0
random_2,600,1,9,0,0,7,0,0,0,0,0,0
random_2,600,1,10,0,0,3,0,0,0,0,0,0
random_2,600,1,11,4,0,1,0,0,0,0,0,0
random_2,600,2,0,20,0,0,0,0,0,0,0,0
random_2,600,2,1,0,0,1,0,0,0,0,0,0
random_2,600,2,2,6,0,12,0,0,1,0,0,0
random_2,600,2,3,0,0,2,1,0,1,0,0,0
random_2,600,2,4,0,0,4,0,0,0,0,0,0
random_2,600,2,5,30,0,3,0,0,0,0,0,0
random_2,600,2,6,3,0,8,1,0,5,0,0,0
random_2,600,2,7,0,0,3,0,0,0,0,0,0
random_2,600,2,8,0,0,6,0,0,0,0,0,0
random_2,600,2,9,0,0,18,0,0,0,0,0,0
random_2,600,2,10,0,0,8,0,0,0,0,0,0
random_2,600,2,11,6,0,5,0,0,0,0,0,0
random_2,600,3,0,50,0,0,0,0,0,0,0,0
random_2,600,3,1,0,0,1,0,0,0,0,0,0
random_2,600,3,2,9,0,18,0,0,1,0,0,0
random_2,600,3,3,0,0,4,2,0,1,0,0,0
random_2,600,3,4,0,0,7,0,0,0,0,0,0
random_2,600,3,5,63,0,4,0,0,1,0,0,0
random_2,600,3,6,4,0,11,1,0,5,0,0,0
random_2,600,3,7,0,0,5,0,0,0,0,0,0
random_2,600,3,8,0,0,11,0,0,0,0,0,0
random_2,600,3,9,0,0,35,0,0,0,0,0,0
random_2,600,3,10,0,0,17,0,0,0,0,0,0
random_2,600,3,11,14,0,14,0,0,0,0,0,0
random_2,600,4,0,81,0,0,0,0,0,0,0,0
random_2,600,4,1,0,0,2,0,0,0,0,0,0
random_2,600,4,2,21,0,23,0,0,3,0,0,0
random_2,600,4,3,0,0,8,3,0,1,0,0,0
random_2,600,4,4,0,0,13,0,0,1,0,0,0
random_2,600,4,5,94,0,7,0,0,3,0,0,0
random_2,600,4,6,6,0,26,1,0,6,0,0,0
random_2,600,4,7,0,0,17,0,0,0,0,0,0
random_2,600,4,8,0,0,16,0,0,0,0,0,0
random_2,600,4,9,0,0,44,0,0,1,0,0,0
random_2,600,4,10,0,0,30,0,0,0,0,0,0
random_2,600,4,11,16,0,26,0,0,0,0,0,0
random_2,600,5,0,132,0,2,0,0,0,0,0,0
random_2,600,5,1,0,0,2,0,0,0,0,0,0
random_2,600,5,2,32,0,40,0,0,3,0,0,0
random_2,600,5,3,0,0,17,4,0,1,0,0,0
random_2,600,5,4,0,0,18,0,0,1,0,0,0
random_2,600,5,5,125,0,15,0,0,3,0,0,0
random_2,600,5,6,10,0,33,1,0,9,0,0,0
random_2,600,5,7,0,0,23,0,0,0,0,0,0
random_2,600,5,8,0,0,22,0,0,0,0,0,0
random_2,600,5,9,0,0,57,0,0,2,0,0,0
random_2,600,5,10,0,0,44,0,0,0,0,0,0
random_2,600,5,11,21,0,43,0,0,0,0,0,0
random_3,0,1,0,0,0,0,0,0,0,0,0,0
random_3,0,1,1,0,1,0,0,0,0,0,0,0
random_3,0,1,2,0,0,0,0,0,0,0,0,0
random_3,0,1,3,0,1,0,0,0,0,0,0,0
random_3,0,1,4,0,0,0,0,0,0,0,0,0
random_3,0,1,5,3,0,0,0,0,0,0,0,0
random_3,0,1,6,1,0,0,3,0,0,0,0,0
random_3,0,1,7,0,1,0,0,1,0,0,0,0
random_3,0,1,8,1,0,1,0,0,0,0,0,0
random_3,0,1,9,0,0,0,0,1,0,0,0,0
random_3,0,1,10,1,0,1,0,0,0,0,0,0
random_3,0,1,11,0,0,0,0,1,0,0,0,0
random_3,0,2,0,2,0,0,0,0,1,0,0,0
random_3,0,2,1,2,1,0,0,0,0,0,0,0
random_3,0,2,2,2,0,0,0,0,1,0,0,0
random_3,0,2,3,2,1,0,0,0,0,0,0,0
random_3,0,2,4,0,0,0,0,0,0,0,0,0
random_3,0,2,5,6,1,2,0,0,0,0,0,0
random_3,0,2,6,2,3,1,3,0,0,0,0,0
random_3,0,2,7,0,1,0,0,1,0,0,0,0
random_3,0,2,8,1,1,1,0,0,0,0,0,0
random_3,0,2,9,3,1,0,0,1,0,0,0,0
random_3,0,2,10,1,1,1,0,0,0,0,0,0
random_3,0,2,11,3,1,0,0,1,0,0,0,0
random_3,0,3,0,6,0,0,1,0,2,0,0,0
random_3,0,3,1,2,3,1,1,0,0,0,0,0
random_3,0,3,2,6,0,0,1,0,2,0,0,0
random_3,0,3,3,2,3,1,1,0,0,0,0,0
random_3,0,3,4,6,1,3,0,2,0,0,0,0
random_3,0,3,5,12,3,3,0,0,2,1,0,0
random_3,0,3,6,4,3,1,4,1,0,0,0,0
random_3,0,3,7,7,4,0,0,1,0,0,0,0
random_3,0,3,8,4,3,1,0,0,1,0,0,0
random_3,0,3,9,7,2,0,0,1,0,0,0,1
random_3,0,3,10,4,3,1,0,0,1,0,0,0
random_3,0,3,11,7,2,0,0,1,0,0,0,1
random_3,0,4,0,7,3,1,1,0,2,0,0,0
random_3,0,4,1,6,3,1,2,0,0,0,0,0
random_3,0,4,2,7,3,1,1,0,2,0,0,0
random_3,0,4,3,6,3,1,2,0,0,0,0,0
random_3,0,4,4,9,1,3,1,2,1,0,0,0
random_3,0,4,5,18,4,3,0,1,2,1,0,0
random_3,0,4,6,8,4,1,5,3,0,1,0,0
random_3,0,4,7,11,5,1,1,1,0,0,0,0
random_3,0,4,8,10,5,1,1,1,1,0,1,0
random_3,0,4,9,11,6,0,1,1,1,0,0,1
random_3,0,4,10,10,5,1,1,1,1,0,1,0
random_3,0,4,11,11,6,0,1,1,1,0,0,1
random_3,0,5,0,11,7,2,2,0,2,0,0,0
random_3,0,5,1,14,5,1,3,1,0,0,0,0
random_3,0,5,2,11,7,2,2,0,2,0,0,0
random_3,0,5,3,14,5,1,3,1,0,0,0,0
random_3,0,5,4,13,1,3,4,2,3,0,0,0
random_3,0,5,5,22,5,5,2,2,3,1,1,1
random_3,0,5,6,11,5,1,6,3,0,2,0,1
random_3,0,5,7,19,9,2,2,2,0,0,0,0
random_3,0,5,8,14,7,2,1,2,1,0,1,0
random_3,0,5,9,16,8,0,2,2,1,0,0,2
random_3,0,5,10,14,7,2,1,2,1,0,1,0
random_3,0,5,11,16,8,0,2,2,1,0,0,2
random_3,100,1,0,0,0,0,0,0,0,0,0,0
random_3,100,1,1,4,0,0,0,0,0,0,0,0
random_3,100,1,2,4,0,0,1,0,0,0,0,0
random_3,100,1,3,4,0,0,0,0,0,0,0,0
random_3,100,1,4,2,0,0,0,0,0,0,0,0
random_3,100,1,5,5,0,0,1,0,0,0,0,0
random_3,100,1,6,1,0,0,0,0,0,0,0,0
random_3,100,1,7,0,0,0,0,0,0,0,0,0
random_3,100,1,8,0,0,0,0,0,0,0,0,0
random_3,100,1,9,0,0,0,0,0,0,0,0,0
random_3,100,1,10,0,0,0,0,0,0,0,0,0
random_3,100,1,11,3,0,0,0,0,0,0,0,0
random_3,100,2,0,2,0,0,0,0,0,0,0,0
random_3,100,2,1,5,0,0,0,0,0,0,0,0
random_3,100,2,2,6,0,0,1,0,1,0,0,0
random_3,100,2,3,8,0,0,0,0,1,0,0,0
random_3,100,2,4,13,0,1,0,0,0,0,0,0
random_3,100,2,5,15,0,0,1,0,0,0,0,0
random_3,100,2,6,1,0,0,2,0,0,0,0,0
random_3,100,2,7,0,0,0,0,0,0,0,0,0
random_3,100,2,8,0,0,0,0,0,0,0,0,0
random_3,100,2,9,2,0,0,0,0,0,0,0,0
random_3,100,2,10,0,0,0,0,0,0,0,0,0
random_3,100,2,11,5,0,0,0,0,0,0,0,0
random_3,100,3,0,2,0,0,0,0,1,0,0,0
random_3,100,3,1,5,0,0,1,0,0,0,0,0
random_3,100,3,2,19,0,0,6,0,1,0,0,0
random_3,100,3,3,23,0,1,0,0,1,0,0,0
random_3,100,3,4,30,0,2,1,0,1,0,0,0
random_3,100,3,5,24,0,0,2,0,0,0,0,0
random_3,100,3,6,2,0,0,2,0,0,0,0,0
random_3,100,3,7,0,0,0,0,0,0,0,0,0
random_3,100,3,8,0,0,0,1,0,0,0,0,0
random_3,100,3,9,8,0,0,1,0,2,0,0,0
random_3,100,3,10,0,0,0,0,0,0,0,0,0
random_3,100,3,11,8,0,0,0,0,1,0,0,0
random_3,100,4,0,7,0,0,1,0,1,0,0,0
random_3,100,4,1,8,0,0,1,0,0,0,0,0
random_3,100,4,2,34,0,0,12,0,4,0,0,0
random_3,100,4,3,35,0,1,2,0,1,0,0,0
random_3,100,4,4,44,0,2,2,0,1,0,0,0
random_3,100,4,5,34,0,0,3,0,0,0,0,0
random_3,100,4,6,2,0,0,5,0,0,0,0,0
random_3,100,4,7,0,0,0,0,0,0,0,0,0
random_3,100,4,8,0,0,0,1,0,0,0,0,0
random_3,100,4,9,12,0,0,2,0,2,0,0,0
random_3,100,4,10,0,0,0,0,0,0,0,0,0
random_3,100,4,11,17,0,0,4,0,1,0,0,0
random_3,100,5,0,13,0,0,1,0,2,0,0,0
random_3,100,5,1,10,0,0,4,0,0,0,0,0
random_3,100,5,2,47,0,0,15,0,4,0,0,0
random_3,100,5,3,54,0,2,3,0,1,0,0,0
random_3,100,5,4,59,0,2,3,0,1,0,0,0
random_3,100,5,5,44,0,0,4,0,0,0,0,0
random_3,100,5,6,3,0,0,7,0,0,0,0,0
random_3,100,5,7,0,0,0,0,0,0,0,0,0
random_3,100,5,8,0,0,0,2,0,0,0,0,0
random_3,100,5,9,20,0,0,3,0,2,0,0,0
random_3,100,5,10,1,0,0,0,0,0,0,0,0
random_3,100,5,11,23,0,0,5,0,1,0,0,0
random_3,200,1,0,0,6,0,0,0,0,0,0,0
random_3,200,1,1,0,4,0,0,0,0,0,0,0
random_3,200,1,2,0,0,0,0,0,0,0,0,0
random_3,200,1,3,0,0,0,0,0,0,0,0,0
random_3,200,1,4,9,0,0,0,0,0,0,0,0
random_3,200,1,5,0,0,0,0,0,0,0,0,0
random_3,200,1,6,0,0,0,0,0,0,0,0,0
random_3,200,1,7,0,8,0,0,0,0,0,0,0
random_3,200,1,8,11,0,0,0,0,0,0,0,0
random_3,200,1,9,6,0,0,0,0,0,0,0,0
random_3,200,1,10,1,0,0,0,0,0,0,0,0
random_3,200,1,11,2,0,0,0,0,0,0,0,0
random_3,200,2,0,0,17,0,0,0,0,0,0,0
random_3,200,2,1,0,19,0,0,1,0,0,0,0
random_3,200,2,2,2,0,0,0,0,0,0,0,0
random_3,200,2,3,0,0,0,0,0,0,0,0,0
random_3,200,2,4,25,0,0,0,0,0,0,0,0
random_3,200,2,5,0,0,0,0,0,0,0,0,0
random_3,200,2,6,0,0,0,0,0,0,0,0,0
random_3,200,2,7,0,20,0,1,2,0,0,0,0
random_3,200,2,8,33,0,0,1,0,0,0,0,0
random_3,200,2,9,21,0,0,0,0,0,0,0,0
random_3,200,2,10,3,0,0,0,0,0,0,0,0
random_3,200,2,11,2,0,0,0,0,0,0,0,0
random_3,200,3,0,0,44,0,0,0,0,0,0,0
random_3,200,3,1,0,37,0,0,1,0,0,0,0
random_3,200,3,2,5,0,0,0,0,0,0,0,0
random_3,200,3,3,3,0,0,0,0,0,0,0,0
